"citizen","geo","time","values","iso2"
"Belgium","Denmark",2015-01-01,0,"DK"
"Belgium","Estonia",2015-01-01,0,"EE"
"Belgium","Greece",2015-01-01,0,"EL"
"Belgium","Spain",2015-01-01,0,"ES"
"Belgium","European Union (28 countries)",2015-01-01,0,"EU28"
"Belgium","Finland",2015-01-01,0,"FI"
"Belgium","France",2015-01-01,0,"FR"
"Belgium","Croatia",2015-01-01,0,"HR"
"Belgium","Hungary",2015-01-01,0,"HU"
"Belgium","Ireland",2015-01-01,0,"IE"
"Belgium","Italy",2015-01-01,NA,"IT"
"Belgium","Lithuania",2015-01-01,0,"LT"
"Belgium","Luxembourg",2015-01-01,0,"LU"
"Belgium","Latvia",2015-01-01,0,"LV"
"Belgium","Malta",2015-01-01,0,"MT"
"Belgium","Netherlands",2015-01-01,0,"NL"
"Belgium","Norway",2015-01-01,0,"NO"
"Belgium","Poland",2015-01-01,0,"PL"
"Belgium","Portugal",2015-01-01,0,"PT"
"Belgium","Romania",2015-01-01,0,"RO"
"Belgium","Sweden",2015-01-01,0,"SE"
"Belgium","Slovenia",2015-01-01,0,"SI"
"Belgium","Slovakia",2015-01-01,0,"SK"
"Belgium","Total",2015-01-01,0,"TOTAL"
"Belgium","United Kingdom",2015-01-01,0,"UK"
"Burkina Faso","Austria",2015-01-01,0,"AT"
"Burkina Faso","Belgium",2015-01-01,5,"BE"
"Burkina Faso","Bulgaria",2015-01-01,0,"BG"
"Burkina Faso","Switzerland",2015-01-01,5,"CH"
"Burkina Faso","Cyprus",2015-01-01,0,"CY"
"Burkina Faso","Czech Republic",2015-01-01,0,"CZ"
"Burkina Faso","Germany (until 1990 former territory of the FRG)",2015-01-01,10,"DE"
"Burkina Faso","Denmark",2015-01-01,0,"DK"
"Burkina Faso","Estonia",2015-01-01,0,"EE"
"Burkina Faso","Greece",2015-01-01,5,"EL"
"Burkina Faso","Spain",2015-01-01,0,"ES"
"Burkina Faso","European Union (28 countries)",2015-01-01,55,"EU28"
"Burkina Faso","Finland",2015-01-01,0,"FI"
"Burkina Faso","France",2015-01-01,5,"FR"
"Burkina Faso","Croatia",2015-01-01,0,"HR"
"Burkina Faso","Hungary",2015-01-01,5,"HU"
"Burkina Faso","Ireland",2015-01-01,0,"IE"
"Burkina Faso","Italy",2015-01-01,20,"IT"
"Burkina Faso","Lithuania",2015-01-01,0,"LT"
"Burkina Faso","Luxembourg",2015-01-01,0,"LU"
"Burkina Faso","Latvia",2015-01-01,0,"LV"
"Burkina Faso","Malta",2015-01-01,0,"MT"
"Burkina Faso","Netherlands",2015-01-01,0,"NL"
"Burkina Faso","Norway",2015-01-01,0,"NO"
"Burkina Faso","Poland",2015-01-01,0,"PL"
"Burkina Faso","Portugal",2015-01-01,0,"PT"
"Burkina Faso","Romania",2015-01-01,0,"RO"
"Burkina Faso","Sweden",2015-01-01,0,"SE"
"Burkina Faso","Slovenia",2015-01-01,0,"SI"
"Burkina Faso","Slovakia",2015-01-01,0,"SK"
"Burkina Faso","Total",2015-01-01,55,"TOTAL"
"Burkina Faso","United Kingdom",2015-01-01,0,"UK"
"Bulgaria","Austria",2015-01-01,0,"AT"
"Bulgaria","Belgium",2015-01-01,0,"BE"
"Bulgaria","Bulgaria",2015-01-01,0,"BG"
"Bulgaria","Switzerland",2015-01-01,0,"CH"
"Bulgaria","Cyprus",2015-01-01,0,"CY"
"Bulgaria","Czech Republic",2015-01-01,0,"CZ"
"Bulgaria","Germany (until 1990 former territory of the FRG)",2015-01-01,0,"DE"
"Bulgaria","Denmark",2015-01-01,0,"DK"
"Bulgaria","Estonia",2015-01-01,0,"EE"
"Bulgaria","Greece",2015-01-01,0,"EL"
"Bulgaria","Spain",2015-01-01,0,"ES"
"Bulgaria","European Union (28 countries)",2015-01-01,0,"EU28"
"Bulgaria","Finland",2015-01-01,0,"FI"
"Bulgaria","France",2015-01-01,0,"FR"
"Bulgaria","Croatia",2015-01-01,0,"HR"
"Bulgaria","Hungary",2015-01-01,0,"HU"
"Bulgaria","Ireland",2015-01-01,0,"IE"
"Bulgaria","Italy",2015-01-01,NA,"IT"
"Bulgaria","Lithuania",2015-01-01,0,"LT"
"Bulgaria","Luxembourg",2015-01-01,0,"LU"
"Bulgaria","Latvia",2015-01-01,0,"LV"
"Bulgaria","Malta",2015-01-01,0,"MT"
"Bulgaria","Netherlands",2015-01-01,0,"NL"
"Bulgaria","Norway",2015-01-01,0,"NO"
"Bulgaria","Poland",2015-01-01,0,"PL"
"Bulgaria","Portugal",2015-01-01,0,"PT"
"Bulgaria","Romania",2015-01-01,0,"RO"
"Bulgaria","Sweden",2015-01-01,0,"SE"
"Bulgaria","Slovenia",2015-01-01,0,"SI"
"Bulgaria","Slovakia",2015-01-01,0,"SK"
"Bulgaria","Total",2015-01-01,0,"TOTAL"
"Bulgaria","United Kingdom",2015-01-01,0,"UK"
"Bahrain","Austria",2015-01-01,0,"AT"
"Bahrain","Belgium",2015-01-01,0,"BE"
"Bahrain","Bulgaria",2015-01-01,0,"BG"
"Bahrain","Switzerland",2015-01-01,0,"CH"
"Bahrain","Cyprus",2015-01-01,0,"CY"
"Bahrain","Czech Republic",2015-01-01,0,"CZ"
"Bahrain","Germany (until 1990 former territory of the FRG)",2015-01-01,0,"DE"
"Bahrain","Denmark",2015-01-01,0,"DK"
"Bahrain","Estonia",2015-01-01,0,"EE"
"Bahrain","Greece",2015-01-01,0,"EL"
"Bahrain","Spain",2015-01-01,0,"ES"
"Bahrain","European Union (28 countries)",2015-01-01,5,"EU28"
"Bahrain","Finland",2015-01-01,0,"FI"
"Bahrain","France",2015-01-01,0,"FR"
"Bahrain","Croatia",2015-01-01,0,"HR"
"Bahrain","Hungary",2015-01-01,0,"HU"
"Bahrain","Ireland",2015-01-01,0,"IE"
"Bahrain","Italy",2015-01-01,0,"IT"
"Bahrain","Lithuania",2015-01-01,0,"LT"
"Bahrain","Luxembourg",2015-01-01,0,"LU"
"Bahrain","Latvia",2015-01-01,0,"LV"
"Bahrain","Malta",2015-01-01,0,"MT"
"Bahrain","Netherlands",2015-01-01,0,"NL"
"Bahrain","Norway",2015-01-01,0,"NO"
"Bahrain","Poland",2015-01-01,0,"PL"
"Bahrain","Portugal",2015-01-01,0,"PT"
"Bahrain","Romania",2015-01-01,0,"RO"
"Bahrain","Sweden",2015-01-01,0,"SE"
"Bahrain","Slovenia",2015-01-01,0,"SI"
"Bahrain","Slovakia",2015-01-01,0,"SK"
"Bahrain","Total",2015-01-01,5,"TOTAL"
"Bahrain","United Kingdom",2015-01-01,5,"UK"
"Burundi","Austria",2015-01-01,0,"AT"
"Burundi","Belgium",2015-01-01,10,"BE"
"Burundi","Bulgaria",2015-01-01,0,"BG"
"Burundi","Switzerland",2015-01-01,0,"CH"
"Burundi","Cyprus",2015-01-01,0,"CY"
"Burundi","Czech Republic",2015-01-01,0,"CZ"
"Burundi","Germany (until 1990 former territory of the FRG)",2015-01-01,0,"DE"
"Burundi","Denmark",2015-01-01,0,"DK"
"Burundi","Estonia",2015-01-01,0,"EE"
"Burundi","Greece",2015-01-01,0,"EL"
"Burundi","Spain",2015-01-01,0,"ES"
"Burundi","European Union (28 countries)",2015-01-01,15,"EU28"
"Burundi","Finland",2015-01-01,0,"FI"
"Burundi","France",2015-01-01,0,"FR"
"Burundi","Croatia",2015-01-01,0,"HR"
"Burundi","Hungary",2015-01-01,0,"HU"
"Burundi","Ireland",2015-01-01,0,"IE"
"Burundi","Italy",2015-01-01,0,"IT"
"Burundi","Lithuania",2015-01-01,0,"LT"
"Burundi","Luxembourg",2015-01-01,0,"LU"
"Burundi","Latvia",2015-01-01,0,"LV"
"Burundi","Malta",2015-01-01,0,"MT"
"Burundi","Netherlands",2015-01-01,0,"NL"
"Burundi","Norway",2015-01-01,0,"NO"
"Burundi","Poland",2015-01-01,0,"PL"
"Burundi","Portugal",2015-01-01,0,"PT"
"Burundi","Romania",2015-01-01,0,"RO"
"Burundi","Sweden",2015-01-01,5,"SE"
"Burundi","Slovenia",2015-01-01,0,"SI"
"Burundi","Slovakia",2015-01-01,0,"SK"
"Burundi","Total",2015-01-01,20,"TOTAL"
"Burundi","United Kingdom",2015-01-01,0,"UK"
"Benin","Austria",2015-01-01,0,"AT"
"Benin","Belgium",2015-01-01,0,"BE"
"Benin","Bulgaria",2015-01-01,0,"BG"
"Benin","Switzerland",2015-01-01,0,"CH"
"Benin","Cyprus",2015-01-01,0,"CY"
"Benin","Czech Republic",2015-01-01,0,"CZ"
"Benin","Germany (until 1990 former territory of the FRG)",2015-01-01,20,"DE"
"Benin","Denmark",2015-01-01,0,"DK"
"Benin","Estonia",2015-01-01,0,"EE"
"Benin","Greece",2015-01-01,0,"EL"
"Benin","Spain",2015-01-01,0,"ES"
"Benin","European Union (28 countries)",2015-01-01,30,"EU28"
"Benin","Finland",2015-01-01,0,"FI"
"Benin","France",2015-01-01,0,"FR"
"Benin","Croatia",2015-01-01,0,"HR"
"Benin","Hungary",2015-01-01,0,"HU"
"Benin","Ireland",2015-01-01,0,"IE"
"Benin","Italy",2015-01-01,5,"IT"
"Benin","Lithuania",2015-01-01,0,"LT"
"Benin","Luxembourg",2015-01-01,0,"LU"
"Benin","Latvia",2015-01-01,0,"LV"
"Benin","Malta",2015-01-01,0,"MT"
"Benin","Netherlands",2015-01-01,0,"NL"
"Benin","Norway",2015-01-01,0,"NO"
"Benin","Poland",2015-01-01,0,"PL"
"Benin","Portugal",2015-01-01,0,"PT"
"Benin","Romania",2015-01-01,0,"RO"
"Benin","Sweden",2015-01-01,0,"SE"
"Benin","Slovenia",2015-01-01,0,"SI"
"Benin","Slovakia",2015-01-01,0,"SK"
"Benin","Total",2015-01-01,30,"TOTAL"
"Benin","United Kingdom",2015-01-01,0,"UK"
"Brunei Darussalam","Austria",2015-01-01,0,"AT"
"Brunei Darussalam","Belgium",2015-01-01,0,"BE"
"Brunei Darussalam","Bulgaria",2015-01-01,0,"BG"
"Brunei Darussalam","Switzerland",2015-01-01,0,"CH"
"Brunei Darussalam","Cyprus",2015-01-01,0,"CY"
"Brunei Darussalam","Czech Republic",2015-01-01,0,"CZ"
"Brunei Darussalam","Germany (until 1990 former territory of the FRG)",2015-01-01,0,"DE"
"Brunei Darussalam","Denmark",2015-01-01,0,"DK"
"Brunei Darussalam","Estonia",2015-01-01,0,"EE"
"Brunei Darussalam","Greece",2015-01-01,0,"EL"
"Brunei Darussalam","Spain",2015-01-01,0,"ES"
"Brunei Darussalam","European Union (28 countries)",2015-01-01,0,"EU28"
"Brunei Darussalam","Finland",2015-01-01,0,"FI"
"Brunei Darussalam","France",2015-01-01,0,"FR"
"Brunei Darussalam","Croatia",2015-01-01,0,"HR"
"Brunei Darussalam","Hungary",2015-01-01,0,"HU"
"Brunei Darussalam","Ireland",2015-01-01,0,"IE"
"Brunei Darussalam","Italy",2015-01-01,0,"IT"
"Brunei Darussalam","Lithuania",2015-01-01,0,"LT"
"Brunei Darussalam","Luxembourg",2015-01-01,0,"LU"
"Brunei Darussalam","Latvia",2015-01-01,0,"LV"
"Brunei Darussalam","Malta",2015-01-01,0,"MT"
"Brunei Darussalam","Netherlands",2015-01-01,0,"NL"
"Brunei Darussalam","Norway",2015-01-01,0,"NO"
"Brunei Darussalam","Poland",2015-01-01,0,"PL"
"Brunei Darussalam","Portugal",2015-01-01,0,"PT"
"Brunei Darussalam","Romania",2015-01-01,0,"RO"
"Brunei Darussalam","Sweden",2015-01-01,0,"SE"
"Brunei Darussalam","Slovenia",2015-01-01,0,"SI"
"Brunei Darussalam","Slovakia",2015-01-01,0,"SK"
"Brunei Darussalam","Total",2015-01-01,0,"TOTAL"
"Brunei Darussalam","United Kingdom",2015-01-01,0,"UK"
"Bolivia","Austria",2015-01-01,0,"AT"
"Bolivia","Belgium",2015-01-01,0,"BE"
"Bolivia","Bulgaria",2015-01-01,0,"BG"
"Bolivia","Switzerland",2015-01-01,0,"CH"
"Bolivia","Cyprus",2015-01-01,0,"CY"
"Bolivia","Czech Republic",2015-01-01,0,"CZ"
"Bolivia","Germany (until 1990 former territory of the FRG)",2015-01-01,0,"DE"
"Bolivia","Denmark",2015-01-01,0,"DK"
"Bolivia","Estonia",2015-01-01,0,"EE"
"Bolivia","Greece",2015-01-01,0,"EL"
"Bolivia","Spain",2015-01-01,0,"ES"
"Bolivia","European Union (28 countries)",2015-01-01,5,"EU28"
"Bolivia","Finland",2015-01-01,0,"FI"
"Bolivia","France",2015-01-01,0,"FR"
"Bolivia","Croatia",2015-01-01,0,"HR"
"Bolivia","Hungary",2015-01-01,0,"HU"
"Bolivia","Ireland",2015-01-01,0,"IE"
"Bolivia","Italy",2015-01-01,0,"IT"
"Bolivia","Lithuania",2015-01-01,0,"LT"
"Bolivia","Luxembourg",2015-01-01,0,"LU"
"Bolivia","Latvia",2015-01-01,0,"LV"
"Bolivia","Malta",2015-01-01,0,"MT"
"Bolivia","Netherlands",2015-01-01,0,"NL"
"Bolivia","Norway",2015-01-01,0,"NO"
"Bolivia","Poland",2015-01-01,0,"PL"
"Bolivia","Portugal",2015-01-01,0,"PT"
"Bolivia","Romania",2015-01-01,0,"RO"
"Bolivia","Sweden",2015-01-01,0,"SE"
"Bolivia","Slovenia",2015-01-01,0,"SI"
"Bolivia","Slovakia",2015-01-01,0,"SK"
"Bolivia","Total",2015-01-01,5,"TOTAL"
"Bolivia","United Kingdom",2015-01-01,0,"UK"
"Brazil","Austria",2015-01-01,0,"AT"
"Brazil","Belgium",2015-01-01,0,"BE"
"Brazil","Bulgaria",2015-01-01,0,"BG"
"Brazil","Switzerland",2015-01-01,0,"CH"
"Brazil","Cyprus",2015-01-01,0,"CY"
"Brazil","Czech Republic",2015-01-01,0,"CZ"
"Brazil","Germany (until 1990 former territory of the FRG)",2015-01-01,0,"DE"
"Brazil","Denmark",2015-01-01,0,"DK"
"Brazil","Estonia",2015-01-01,0,"EE"
"Brazil","Greece",2015-01-01,0,"EL"
"Brazil","Spain",2015-01-01,0,"ES"
"Brazil","European Union (28 countries)",2015-01-01,5,"EU28"
"Brazil","Finland",2015-01-01,0,"FI"
"Brazil","France",2015-01-01,0,"FR"
"Brazil","Croatia",2015-01-01,0,"HR"
"Brazil","Hungary",2015-01-01,0,"HU"
"Brazil","Ireland",2015-01-01,0,"IE"
"Brazil","Italy",2015-01-01,0,"IT"
"Brazil","Lithuania",2015-01-01,0,"LT"
"Brazil","Luxembourg",2015-01-01,0,"LU"
"Brazil","Latvia",2015-01-01,0,"LV"
"Brazil","Malta",2015-01-01,0,"MT"
"Brazil","Netherlands",2015-01-01,0,"NL"
"Brazil","Norway",2015-01-01,0,"NO"
"Brazil","Poland",2015-01-01,0,"PL"
"Brazil","Portugal",2015-01-01,0,"PT"
"Brazil","Romania",2015-01-01,0,"RO"
"Brazil","Sweden",2015-01-01,0,"SE"
"Brazil","Slovenia",2015-01-01,0,"SI"
"Brazil","Slovakia",2015-01-01,0,"SK"
"Brazil","Total",2015-01-01,5,"TOTAL"
"Brazil","United Kingdom",2015-01-01,0,"UK"
"Bahamas","Austria",2015-01-01,0,"AT"
"Bahamas","Belgium",2015-01-01,0,"BE"
"Bahamas","Bulgaria",2015-01-01,0,"BG"
"Bahamas","Switzerland",2015-01-01,0,"CH"
"Bahamas","Cyprus",2015-01-01,0,"CY"
"Bahamas","Czech Republic",2015-01-01,0,"CZ"
"Bahamas","Germany (until 1990 former territory of the FRG)",2015-01-01,0,"DE"
"Bahamas","Denmark",2015-01-01,0,"DK"
"Bahamas","Estonia",2015-01-01,0,"EE"
"Bahamas","Greece",2015-01-01,0,"EL"
"Bahamas","Spain",2015-01-01,0,"ES"
"Bahamas","European Union (28 countries)",2015-01-01,0,"EU28"
"Bahamas","Finland",2015-01-01,0,"FI"
"Bahamas","France",2015-01-01,0,"FR"
"Bahamas","Croatia",2015-01-01,0,"HR"
"Bahamas","Hungary",2015-01-01,0,"HU"
"Bahamas","Ireland",2015-01-01,0,"IE"
"Bahamas","Italy",2015-01-01,0,"IT"
"Bahamas","Lithuania",2015-01-01,0,"LT"
"Bahamas","Luxembourg",2015-01-01,0,"LU"
"Bahamas","Latvia",2015-01-01,0,"LV"
"Bahamas","Malta",2015-01-01,0,"MT"
"Bahamas","Netherlands",2015-01-01,0,"NL"
"Bahamas","Norway",2015-01-01,0,"NO"
"Bahamas","Poland",2015-01-01,0,"PL"
"Bahamas","Portugal",2015-01-01,0,"PT"
"Bahamas","Romania",2015-01-01,0,"RO"
"Bahamas","Sweden",2015-01-01,0,"SE"
"Bahamas","Slovenia",2015-01-01,0,"SI"
"Bahamas","Slovakia",2015-01-01,0,"SK"
"Bahamas","Total",2015-01-01,0,"TOTAL"
"Bahamas","United Kingdom",2015-01-01,0,"UK"
"Bhutan","Austria",2015-01-01,0,"AT"
"Bhutan","Belgium",2015-01-01,0,"BE"
"Bhutan","Bulgaria",2015-01-01,0,"BG"
"Bhutan","Switzerland",2015-01-01,0,"CH"
"Bhutan","Cyprus",2015-01-01,0,"CY"
"Bhutan","Czech Republic",2015-01-01,0,"CZ"
"Bhutan","Germany (until 1990 former territory of the FRG)",2015-01-01,0,"DE"
"Bhutan","Denmark",2015-01-01,0,"DK"
"Bhutan","Estonia",2015-01-01,0,"EE"
"Bhutan","Greece",2015-01-01,0,"EL"
"Bhutan","Spain",2015-01-01,0,"ES"
"Bhutan","European Union (28 countries)",2015-01-01,5,"EU28"
"Bhutan","Finland",2015-01-01,0,"FI"
"Bhutan","France",2015-01-01,0,"FR"
"Bhutan","Croatia",2015-01-01,0,"HR"
"Bhutan","Hungary",2015-01-01,0,"HU"
"Bhutan","Ireland",2015-01-01,0,"IE"
"Bhutan","Italy",2015-01-01,0,"IT"
"Bhutan","Lithuania",2015-01-01,0,"LT"
"Bhutan","Luxembourg",2015-01-01,0,"LU"
"Bhutan","Latvia",2015-01-01,0,"LV"
"Bhutan","Malta",2015-01-01,0,"MT"
"Bhutan","Netherlands",2015-01-01,0,"NL"
"Bhutan","Norway",2015-01-01,0,"NO"
"Bhutan","Poland",2015-01-01,0,"PL"
"Bhutan","Portugal",2015-01-01,0,"PT"
"Bhutan","Romania",2015-01-01,0,"RO"
"Bhutan","Sweden",2015-01-01,0,"SE"
"Bhutan","Slovenia",2015-01-01,0,"SI"
"Bhutan","Slovakia",2015-01-01,0,"SK"
"Bhutan","Total",2015-01-01,5,"TOTAL"
"Bhutan","United Kingdom",2015-01-01,5,"UK"
"Botswana","Austria",2015-01-01,0,"AT"
"Botswana","Belgium",2015-01-01,0,"BE"
"Botswana","Bulgaria",2015-01-01,0,"BG"
"Botswana","Switzerland",2015-01-01,0,"CH"
"Botswana","Cyprus",2015-01-01,0,"CY"
"Botswana","Czech Republic",2015-01-01,0,"CZ"
"Botswana","Germany (until 1990 former territory of the FRG)",2015-01-01,0,"DE"
"Botswana","Denmark",2015-01-01,0,"DK"
"Botswana","Estonia",2015-01-01,0,"EE"
"Botswana","Greece",2015-01-01,0,"EL"
"Botswana","Spain",2015-01-01,0,"ES"
"Botswana","European Union (28 countries)",2015-01-01,5,"EU28"
"Botswana","Finland",2015-01-01,0,"FI"
"Botswana","France",2015-01-01,0,"FR"
"Botswana","Croatia",2015-01-01,0,"HR"
"Botswana","Hungary",2015-01-01,0,"HU"
"Botswana","Ireland",2015-01-01,0,"IE"
"Botswana","Italy",2015-01-01,0,"IT"
"Botswana","Lithuania",2015-01-01,0,"LT"
"Botswana","Luxembourg",2015-01-01,0,"LU"
"Botswana","Latvia",2015-01-01,0,"LV"
"Botswana","Malta",2015-01-01,0,"MT"
"Botswana","Netherlands",2015-01-01,0,"NL"
"Botswana","Norway",2015-01-01,0,"NO"
"Botswana","Poland",2015-01-01,0,"PL"
"Botswana","Portugal",2015-01-01,0,"PT"
"Botswana","Romania",2015-01-01,0,"RO"
"Botswana","Sweden",2015-01-01,0,"SE"
"Botswana","Slovenia",2015-01-01,0,"SI"
"Botswana","Slovakia",2015-01-01,0,"SK"
"Botswana","Total",2015-01-01,5,"TOTAL"
"Botswana","United Kingdom",2015-01-01,5,"UK"
"Belarus","Austria",2015-01-01,5,"AT"
"Belarus","Belgium",2015-01-01,0,"BE"
"Belarus","Bulgaria",2015-01-01,0,"BG"
"Belarus","Switzerland",2015-01-01,5,"CH"
"Belarus","Cyprus",2015-01-01,0,"CY"
"Belarus","Czech Republic",2015-01-01,0,"CZ"
"Belarus","Germany (until 1990 former territory of the FRG)",2015-01-01,15,"DE"
"Belarus","Denmark",2015-01-01,5,"DK"
"Belarus","Estonia",2015-01-01,0,"EE"
"Belarus","Greece",2015-01-01,0,"EL"
"Belarus","Spain",2015-01-01,0,"ES"
"Belarus","European Union (28 countries)",2015-01-01,65,"EU28"
"Belarus","Finland",2015-01-01,0,"FI"
"Belarus","France",2015-01-01,10,"FR"
"Belarus","Croatia",2015-01-01,0,"HR"
"Belarus","Hungary",2015-01-01,0,"HU"
"Belarus","Ireland",2015-01-01,0,"IE"
"Belarus","Italy",2015-01-01,0,"IT"
"Belarus","Lithuania",2015-01-01,0,"LT"
"Belarus","Luxembourg",2015-01-01,0,"LU"
"Belarus","Latvia",2015-01-01,0,"LV"
"Belarus","Malta",2015-01-01,0,"MT"
"Belarus","Netherlands",2015-01-01,0,"NL"
"Belarus","Norway",2015-01-01,0,"NO"
"Belarus","Poland",2015-01-01,0,"PL"
"Belarus","Portugal",2015-01-01,0,"PT"
"Belarus","Romania",2015-01-01,0,"RO"
"Belarus","Sweden",2015-01-01,20,"SE"
"Belarus","Slovenia",2015-01-01,0,"SI"
"Belarus","Slovakia",2015-01-01,0,"SK"
"Belarus","Total",2015-01-01,70,"TOTAL"
"Belarus","United Kingdom",2015-01-01,5,"UK"
"Belize","Austria",2015-01-01,0,"AT"
"Belize","Belgium",2015-01-01,0,"BE"
"Belize","Bulgaria",2015-01-01,0,"BG"
"Belize","Switzerland",2015-01-01,0,"CH"
"Belize","Cyprus",2015-01-01,0,"CY"
"Belize","Czech Republic",2015-01-01,0,"CZ"
"Belize","Germany (until 1990 former territory of the FRG)",2015-01-01,0,"DE"
"Belize","Denmark",2015-01-01,0,"DK"
"Belize","Estonia",2015-01-01,0,"EE"
"Belize","Greece",2015-01-01,0,"EL"
"Belize","Spain",2015-01-01,0,"ES"
"Belize","European Union (28 countries)",2015-01-01,0,"EU28"
"Belize","Finland",2015-01-01,0,"FI"
"Belize","France",2015-01-01,0,"FR"
"Belize","Croatia",2015-01-01,0,"HR"
"Belize","Hungary",2015-01-01,0,"HU"
"Belize","Ireland",2015-01-01,0,"IE"
"Belize","Italy",2015-01-01,0,"IT"
"Belize","Lithuania",2015-01-01,0,"LT"
"Belize","Luxembourg",2015-01-01,0,"LU"
"Belize","Latvia",2015-01-01,0,"LV"
"Belize","Malta",2015-01-01,0,"MT"
"Belize","Netherlands",2015-01-01,0,"NL"
"Belize","Norway",2015-01-01,0,"NO"
"Belize","Poland",2015-01-01,0,"PL"
"Belize","Portugal",2015-01-01,0,"PT"
"Belize","Romania",2015-01-01,0,"RO"
"Belize","Sweden",2015-01-01,0,"SE"
"Belize","Slovenia",2015-01-01,0,"SI"
"Belize","Slovakia",2015-01-01,0,"SK"
"Belize","Total",2015-01-01,0,"TOTAL"
"Belize","United Kingdom",2015-01-01,0,"UK"
"Canada","Austria",2015-01-01,0,"AT"
"Canada","Belgium",2015-01-01,0,"BE"
"Canada","Bulgaria",2015-01-01,0,"BG"
"Canada","Switzerland",2015-01-01,0,"CH"
"Canada","Cyprus",2015-01-01,0,"CY"
"Canada","Czech Republic",2015-01-01,0,"CZ"
"Canada","Germany (until 1990 former territory of the FRG)",2015-01-01,0,"DE"
"Canada","Denmark",2015-01-01,0,"DK"
"Canada","Estonia",2015-01-01,0,"EE"
"Canada","Greece",2015-01-01,0,"EL"
"Canada","Spain",2015-01-01,0,"ES"
"Canada","European Union (28 countries)",2015-01-01,0,"EU28"
"Canada","Finland",2015-01-01,0,"FI"
"Canada","France",2015-01-01,0,"FR"
"Canada","Croatia",2015-01-01,0,"HR"
"Canada","Hungary",2015-01-01,0,"HU"
"Canada","Ireland",2015-01-01,0,"IE"
"Canada","Italy",2015-01-01,0,"IT"
"Canada","Lithuania",2015-01-01,0,"LT"
"Canada","Luxembourg",2015-01-01,0,"LU"
"Canada","Latvia",2015-01-01,0,"LV"
"Canada","Malta",2015-01-01,0,"MT"
"Canada","Netherlands",2015-01-01,0,"NL"
"Canada","Norway",2015-01-01,0,"NO"
"Canada","Poland",2015-01-01,0,"PL"
"Canada","Portugal",2015-01-01,0,"PT"
"Canada","Romania",2015-01-01,0,"RO"
"Canada","Sweden",2015-01-01,0,"SE"
"Canada","Slovenia",2015-01-01,0,"SI"
"Canada","Slovakia",2015-01-01,0,"SK"
"Canada","Total",2015-01-01,0,"TOTAL"
"Canada","United Kingdom",2015-01-01,0,"UK"
"Democratic Republic of the Congo","Austria",2015-01-01,10,"AT"
"Democratic Republic of the Congo","Belgium",2015-01-01,50,"BE"
"Democratic Republic of the Congo","Bulgaria",2015-01-01,0,"BG"
"Democratic Republic of the Congo","Switzerland",2015-01-01,10,"CH"
"Democratic Republic of the Congo","Cyprus",2015-01-01,0,"CY"
"Democratic Republic of the Congo","Czech Republic",2015-01-01,0,"CZ"
"Democratic Republic of the Congo","Germany (until 1990 former territory of the FRG)",2015-01-01,15,"DE"
"Democratic Republic of the Congo","Denmark",2015-01-01,0,"DK"
"Democratic Republic of the Congo","Estonia",2015-01-01,0,"EE"
"Democratic Republic of the Congo","Greece",2015-01-01,10,"EL"
"Democratic Republic of the Congo","Spain",2015-01-01,0,"ES"
"Democratic Republic of the Congo","European Union (28 countries)",2015-01-01,405,"EU28"
"Democratic Republic of the Congo","Finland",2015-01-01,0,"FI"
"Democratic Republic of the Congo","France",2015-01-01,260,"FR"
"Democratic Republic of the Congo","Croatia",2015-01-01,0,"HR"
"Democratic Republic of the Congo","Hungary",2015-01-01,0,"HU"
"Democratic Republic of the Congo","Ireland",2015-01-01,5,"IE"
"Democratic Republic of the Congo","Italy",2015-01-01,15,"IT"
"Democratic Republic of the Congo","Lithuania",2015-01-01,0,"LT"
"Democratic Republic of the Congo","Luxembourg",2015-01-01,0,"LU"
"Democratic Republic of the Congo","Latvia",2015-01-01,0,"LV"
"Democratic Republic of the Congo","Malta",2015-01-01,0,"MT"
"Democratic Republic of the Congo","Netherlands",2015-01-01,0,"NL"
"Democratic Republic of the Congo","Norway",2015-01-01,0,"NO"
"Democratic Republic of the Congo","Poland",2015-01-01,0,"PL"
"Democratic Republic of the Congo","Portugal",2015-01-01,0,"PT"
"Democratic Republic of the Congo","Romania",2015-01-01,0,"RO"
"Democratic Republic of the Congo","Sweden",2015-01-01,5,"SE"
"Democratic Republic of the Congo","Slovenia",2015-01-01,0,"SI"
"Democratic Republic of the Congo","Slovakia",2015-01-01,0,"SK"
"Democratic Republic of the Congo","Total",2015-01-01,415,"TOTAL"
"Democratic Republic of the Congo","United Kingdom",2015-01-01,25,"UK"
"Central African Republic","Austria",2015-01-01,0,"AT"
"Central African Republic","Belgium",2015-01-01,5,"BE"
"Central African Republic","Bulgaria",2015-01-01,0,"BG"
"Central African Republic","Switzerland",2015-01-01,0,"CH"
"Central African Republic","Cyprus",2015-01-01,0,"CY"
"Central African Republic","Czech Republic",2015-01-01,0,"CZ"
"Central African Republic","Germany (until 1990 former territory of the FRG)",2015-01-01,5,"DE"
"Central African Republic","Denmark",2015-01-01,0,"DK"
"Central African Republic","Estonia",2015-01-01,0,"EE"
"Central African Republic","Greece",2015-01-01,0,"EL"
"Central African Republic","Spain",2015-01-01,0,"ES"
"Central African Republic","European Union (28 countries)",2015-01-01,60,"EU28"
"Central African Republic","Finland",2015-01-01,0,"FI"
